2025-12-07 13:15:42 | INFO | config:create_directories:112 | 目录结构初始化完成
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\a11b0cc6899fbb7039c61a9980728cc9.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_a11b0cc6899fbb7039c61a9980728cc9.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\71dc8b4cebd9ac48641c872c1316fc9b.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_71dc8b4cebd9ac48641c872c1316fc9b.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\b986aef33e1410a7ca54e346046c8156.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_b986aef33e1410a7ca54e346046c8156.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\cbcc584ab65b74b5b2a5e06e2b567df6.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_cbcc584ab65b74b5b2a5e06e2b567df6.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\aef605282595ca4628296157c26d8c6b.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_aef605282595ca4628296157c26d8c6b.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\bb6239463960a9667f67a875ae3037f9.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_bb6239463960a9667f67a875ae3037f9.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\fefcb95d1221f6516da78b5267ac27c6.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_fefcb95d1221f6516da78b5267ac27c6.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\627b0173b2b4820d4d456eff01e1bd7e.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_627b0173b2b4820d4d456eff01e1bd7e.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\fd9cab0aceaba5c413aad9249f90dae2.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_fd9cab0aceaba5c413aad9249f90dae2.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\094a5547a3c5cdde5f9acb451eb8f7ca.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_094a5547a3c5cdde5f9acb451eb8f7ca.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\83f25c22344bde1a0141e298aac00e0b.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_83f25c22344bde1a0141e298aac00e0b.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\e5d103278672b270b6c4b88d480ef8f6.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_e5d103278672b270b6c4b88d480ef8f6.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\043f7dc05611d38c66eab9bb343493b3.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_043f7dc05611d38c66eab9bb343493b3.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\3d3debaa17317b0a61c671cc5efecf62.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_3d3debaa17317b0a61c671cc5efecf62.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\1a5475444b437f3ca0aeb10835c92b5f.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_1a5475444b437f3ca0aeb10835c92b5f.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\e2175f01d61199dfbfbac19f90c03310.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_e2175f01d61199dfbfbac19f90c03310.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\02bdced56853d72a71616bca5e8d619d.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_02bdced56853d72a71616bca5e8d619d.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\f37d8dfe95689d53077088f8528b94cf.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_f37d8dfe95689d53077088f8528b94cf.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\c9830ed0b431729935ea97a7e4aa7a81.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_c9830ed0b431729935ea97a7e4aa7a81.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\69423381a3f1bf7aebe1149de55b4018.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_69423381a3f1bf7aebe1149de55b4018.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\f9662500f7c406d8ea847230bbeaa091.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_f9662500f7c406d8ea847230bbeaa091.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\55f0aeeb72d30bc6642b4de07d036142.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_55f0aeeb72d30bc6642b4de07d036142.jpg
2025-12-10 17:54:13 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\images\d9744af6ce28400b93feefe24fd8e8c7.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\images\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_d9744af6ce28400b93feefe24fd8e8c7.jpg
2025-12-10 17:54:13 | SUCCESS | md2html:convert_md_to_html:432 | Markdown转HTML成功: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计.md -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计.html
2025-12-10 17:54:16 | INFO | html2jpg:_init_driver:37 | ChromeDriver初始化成功
2025-12-10 17:54:16 | INFO | html2jpg:html_to_long_image:57 | 加载HTML文件: file://D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\html\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计.html
2025-12-10 17:54:20 | DEBUG | html2jpg:_get_accurate_page_height:166 | 高度计算: 最终=32803
2025-12-10 17:54:20 | INFO | html2jpg:html_to_long_image:72 | 计算后页面尺寸: 1169 x 32803
2025-12-10 17:54:22 | DEBUG | html2jpg:_get_accurate_page_height:166 | 高度计算: 最终=32294.484375
2025-12-10 17:54:25 | WARNING | html2jpg:html_to_long_image:117 | 截图可能不完整: 截图高度=16384, 页面高度=32294.484375
2025-12-10 17:54:25 | INFO | html2jpg:_take_scrolling_screenshot:240 | 使用滚动截图方式
2025-12-10 17:54:31 | INFO | html2jpg:html_to_long_image:122 | 长图片保存成功: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\segmented\long_image.png, 尺寸: (1084, 32294)
2025-12-10 17:54:33 | INFO | html2jpg:process_html:524 | 水印图片保存成功: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\segmented\watermarked_image.png
2025-12-10 17:54:33 | INFO | html2jpg:split_image:476 | 图片切分完成: 27 个片段，保存至 D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\segmented\segments
2025-12-10 17:54:33 | SUCCESS | run:process_single_markdown_to_images:184 | 图片生成完成: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103\markdown\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计.md
2025-12-10 17:54:33 | INFO | run:process_single_markdown_to_images:185 | 输出目录: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\从 DeepSeek-V3 到 Kimi K2：八种现代大语言模型架构设计_20251210_154103
2025-12-10 17:54:35 | INFO | html2jpg:close:549 | ChromeDriver已关闭
2025-12-10 17:54:35 | INFO | run:process_single_markdown_to_images:145 | 从文件路径推断任务目录: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\大模型面试常考题篇_20251210_154117
2025-12-10 17:54:35 | INFO | run:process_single_markdown_to_images:161 | 处理Markdown文件到图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\大模型面试常考题篇_20251210_154117\markdown\大模型面试常考题篇.md
2025-12-10 17:54:35 | SUCCESS | md2html:convert_md_to_html:432 | Markdown转HTML成功: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\大模型面试常考题篇_20251210_154117\markdown\大模型面试常考题篇.md -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\大模型面试常考题篇_20251210_154117\html\大模型面试常考题篇.html
2025-12-10 17:54:38 | INFO | html2jpg:_init_driver:37 | ChromeDriver初始化成功
2025-12-10 17:54:38 | INFO | html2jpg:html_to_long_image:57 | 加载HTML文件: file://D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\大模型面试常考题篇_20251210_154117\html\大模型面试常考题篇.html
2025-12-10 17:54:41 | DEBUG | html2jpg:_get_accurate_page_height:166 | 高度计算: 最终=11938.046875
2025-12-10 17:54:41 | INFO | html2jpg:html_to_long_image:72 | 计算后页面尺寸: 1169 x 11938.046875
2025-12-10 17:54:43 | DEBUG | html2jpg:_get_accurate_page_height:166 | 高度计算: 最终=11898.046875
